id_sucursal,mostraba_opiniones,overral_stars,number_opinions,tiempo_delivery,tipo_envio,dollar_mean_price
19116,0,0.0,0,No específicado,Gratis(nuevos usuarios),3.83
19117,1,4.0,354,35 - 50 min,Gratis(nuevos usuarios),5.72
19118,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.09
19119,1,3.7,67,35 - 50 min,Gratis(nuevos usuarios),3.61
19120,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.61
19121,1,3.9,61,35 - 50 min,Gratis(nuevos usuarios),3.15
19122,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.15
19123,1,4.6,54,50 min,Gratis(nuevos usuarios),3.41
19124,1,4.1,57,50 min,Gratis(nuevos usuarios),3.43
19125,1,4.4,77,28 - 43 min,Gratis(nuevos usuarios),6.33
19126,1,4.5,64,35 - 50 min,Gratis(nuevos usuarios),5.56
19127,1,4.2,110,35 - 50 min,Gratis(nuevos usuarios),3.32
19128,1,3.0,20,35 - 50 min,Gratis(nuevos usuarios),3.32
19129,0,4.8,34,No específicado,Gratis(nuevos usuarios),5.5
19130,0,4.8,52,No específicado,Gratis(nuevos usuarios),2.68
19131,1,4.4,151,35 - 50 min,Gratis(nuevos usuarios),4.95
19132,1,4.7,32,35 - 50 min,Gratis(nuevos usuarios),3.57
19133,0,4.4,271,No específicado,Gratis(nuevos usuarios),7.09
19134,0,4.4,93,No específicado,Gratis(nuevos usuarios),2.7
19135,1,4.5,63,27 - 42 min,Gratis(nuevos usuarios),3.42
19136,1,4.0,77,35 - 50 min,Gratis(nuevos usuarios),3.28
19137,1,4.5,173,34 - 49 min,Gratis(nuevos usuarios),3.38
19138,0,4.8,49,No específicado,Gratis(nuevos usuarios),10.12
19139,1,4.5,160,35 - 50 min,Gratis(nuevos usuarios),4.23
19140,1,4.5,128,35 - 50 min,Gratis(nuevos usuarios),4.19
19141,0,0.0,0,No específicado,Gratis(nuevos usuarios),1.94
19142,1,4.4,92,35 - 50 min,Gratis(nuevos usuarios),4.23
19143,1,4.6,65,35 - 50 min,Gratis(nuevos usuarios),2.55
19144,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.24
19145,1,4.3,24,35 - 50 min,Gratis(nuevos usuarios),5.23
19146,1,4.5,28,35 - 50 min,Gratis(nuevos usuarios),4.1
19147,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.5
19148,1,4.8,73,25 - 40 min,Gratis(nuevos usuarios),3.08
19149,1,4.3,27,35 - 50 min,Gratis(nuevos usuarios),1.91
19150,0,3.6,23,No específicado,Gratis(nuevos usuarios),3.43
19151,1,3.4,206,50 min,Gratis(nuevos usuarios),3.54
19152,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.98
19153,0,0.0,0,No específicado,No específicado,3.49
19154,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.0
19155,0,0.0,0,No específicado,No específicado,4.23
19156,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.96
19157,1,3.9,22,35 - 50 min,Gratis(nuevos usuarios),6.65
19158,0,0.0,0,No específicado,Gratis(nuevos usuarios),2.74
19159,1,4.9,85,35 - 50 min,Gratis(nuevos usuarios),3.22
19160,1,4.5,65,35 - 50 min,Gratis(nuevos usuarios),4.6
19161,0,0.0,0,No específicado,Gratis(nuevos usuarios),5.39
19162,0,0.0,0,No específicado,No específicado,6.24
19163,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.62
19164,0,4.6,32,No específicado,Gratis(nuevos usuarios),3.09
19165,0,0.0,0,No específicado,Gratis(nuevos usuarios),1.91
19166,0,0.0,0,No específicado,Gratis(nuevos usuarios),4.82
19167,1,4.4,222,35 - 50 min,Gratis(nuevos usuarios),2.84
19168,1,1.5,30,27 - 42 min,Gratis(nuevos usuarios),3.36
19169,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.43
19170,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.43
19171,1,4.3,284,35 - 50 min,Gratis(nuevos usuarios),3.87
19172,0,0.0,0,No específicado,No específicado,4.98
19173,0,0.0,0,No específicado,No específicado,4.94
19174,0,0.0,0,No específicado,No específicado,2.62
19175,1,4.4,154,35 - 50 min,Gratis(nuevos usuarios),3.87
19176,1,4.6,236,35 - 50 min,Gratis(nuevos usuarios),3.87
19177,1,4.3,48,28 - 43 min,Gratis(nuevos usuarios),4.02
19178,1,4.4,168,28 - 43 min,Gratis(nuevos usuarios),4.02
19179,1,4.3,240,31 - 46 min,Gratis(nuevos usuarios),4.02
19180,1,4.4,49,35 - 50 min,Gratis(nuevos usuarios),2.04
19181,1,4.4,122,50 min,Gratis(nuevos usuarios),2.58
19182,1,4.5,155,35 - 50 min,Gratis(nuevos usuarios),4.65
19183,1,4.3,101,48 - 63 min,Gratis(nuevos usuarios),2.56
19184,1,4.0,33,35 - 50 min,Gratis(nuevos usuarios),3.84
19185,1,4.8,556,35 - 50 min,Gratis(nuevos usuarios),1.42
19186,1,4.9,887,35 - 50 min,Gratis(nuevos usuarios),1.43
19187,1,4.7,670,35 - 50 min,Gratis(nuevos usuarios),1.43
19188,1,4.9,933,35 - 50 min,Gratis(nuevos usuarios),1.47
19189,1,4.7,673,35 - 50 min,Gratis(nuevos usuarios),1.43
19190,1,4.6,73,50 min,Gratis(nuevos usuarios),2.52
19191,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),1.91
19192,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.24
19193,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.2
19194,0,3.7,33,No específicado,Gratis(nuevos usuarios),2.11
19195,0,3.5,24,No específicado,Gratis(nuevos usuarios),2.74
19196,0,0.0,0,No específicado,No específicado,2.04
19197,0,4.6,82,No específicado,Gratis(nuevos usuarios),4.95
19198,1,4.7,83,50 min,Gratis(nuevos usuarios),1.77
19199,0,0.0,0,No específicado,No específicado,2.56
19200,0,0.0,0,No específicado,No específicado,3.84
19201,0,0.0,0,No específicado,No específicado,1.43
19202,0,0.0,0,No específicado,No específicado,1.47
19203,1,4.5,441,35 - 50 min,Gratis(nuevos usuarios),2.28
19204,1,4.6,50,35 - 50 min,Gratis(nuevos usuarios),2.59
19205,0,4.7,152,No específicado,Gratis(nuevos usuarios),4.49
19206,0,0.0,0,No específicado,No específicado,2.52
19207,1,4.5,53,35 - 50 min,Gratis(nuevos usuarios),2.72
19208,1,3.8,76,35 - 50 min,Gratis(nuevos usuarios),6.04
19209,1,4.3,48,35 - 50 min,Gratis(nuevos usuarios),5.71
19210,1,4.6,52,35 - 50 min,Gratis(nuevos usuarios),6.0
19211,1,4.5,75,35 - 50 min,Gratis(nuevos usuarios),5.99
19212,0,0.0,0,No específicado,No específicado,4.95
19213,1,4.3,28,35 - 50 min,Gratis(nuevos usuarios),5.6
19214,1,4.4,67,43 - 58 min,Gratis(nuevos usuarios),7.45
19215,1,4.4,64,35 - 50 min,Gratis(nuevos usuarios),6.42
19216,1,4.2,119,40 - 55 min,Gratis(nuevos usuarios),7.25
19217,1,4.6,55,35 - 50 min,Gratis(nuevos usuarios),6.24
19218,1,4.3,29,35 - 50 min,Gratis(nuevos usuarios),5.99
19219,0,0.0,0,No específicado,No específicado,2.28
19220,1,4.4,94,35 - 50 min,Gratis(nuevos usuarios),2.52
19221,0,0.0,0,No específicado,No específicado,4.49
19222,1,3.9,252,41 - 56 min,Gratis(nuevos usuarios),6.21
19223,1,3.9,188,35 - 50 min,Gratis(nuevos usuarios),5.74
19224,1,3.8,455,34 - 49 min,Gratis(nuevos usuarios),5.37
19225,1,3.8,352,37 - 52 min,Gratis(nuevos usuarios),4.53
19226,0,0.0,0,No específicado,No específicado,6.04
19227,1,4.1,534,35 - 50 min,Gratis(nuevos usuarios),5.76
19228,1,4.4,309,35 - 50 min,Gratis(nuevos usuarios),4.98
19229,1,4.6,234,35 - 50 min,Gratis(nuevos usuarios),5.21
19230,1,4.5,204,35 - 50 min,Gratis(nuevos usuarios),4.93
19231,1,4.5,231,35 - 50 min,Gratis(nuevos usuarios),4.89
19232,1,4.6,350,35 - 50 min,Gratis(nuevos usuarios),5.05
19233,1,4.5,281,35 - 50 min,Gratis(nuevos usuarios),5.0
19234,1,4.3,337,35 - 50 min,Gratis(nuevos usuarios),5.0
19235,1,4.5,303,35 - 50 min,Gratis(nuevos usuarios),4.9
19236,1,4.6,428,35 - 50 min,Gratis(nuevos usuarios),5.0
19237,1,4.6,307,35 - 50 min,Gratis(nuevos usuarios),5.16
19238,1,4.6,357,35 - 50 min,Gratis(nuevos usuarios),4.98
19239,1,4.4,968,35 - 50 min,Gratis(nuevos usuarios),5.07
19240,1,4.5,553,35 - 50 min,Gratis(nuevos usuarios),4.98
19241,1,4.2,387,35 - 50 min,Gratis(nuevos usuarios),4.99
19242,1,4.5,397,35 - 50 min,Gratis(nuevos usuarios),4.97
19243,1,4.4,646,35 - 50 min,Gratis(nuevos usuarios),5.12
19244,1,4.5,417,35 - 50 min,Gratis(nuevos usuarios),5.16
19245,1,4.7,288,35 - 50 min,Gratis(nuevos usuarios),5.0
19246,1,4.5,801,35 - 50 min,Gratis(nuevos usuarios),5.19
19247,1,4.7,308,35 - 50 min,Gratis(nuevos usuarios),5.05
19248,1,4.7,623,35 - 50 min,Gratis(nuevos usuarios),5.01
19249,1,4.3,395,35 - 50 min,Gratis(nuevos usuarios),4.9
19250,1,4.6,429,35 - 50 min,Gratis(nuevos usuarios),5.06
19251,1,4.7,471,35 - 50 min,Gratis(nuevos usuarios),4.95
19252,1,4.2,458,35 - 50 min,Gratis(nuevos usuarios),5.03
19253,1,4.3,715,33 - 48 min,Gratis(nuevos usuarios),5.24
19254,1,4.6,227,35 - 50 min,Gratis(nuevos usuarios),4.98
19255,1,4.6,275,35 - 50 min,Gratis(nuevos usuarios),4.98
19256,1,4.3,410,38 - 53 min,Gratis(nuevos usuarios),4.93
19257,1,4.5,556,35 - 50 min,Gratis(nuevos usuarios),5.04
19258,1,4.1,464,35 - 50 min,Gratis(nuevos usuarios),5.27
19259,1,4.7,451,35 - 50 min,Gratis(nuevos usuarios),5.03
19260,0,0.0,0,No específicado,No específicado,4.98
19261,1,4.2,788,41 - 56 min,Gratis(nuevos usuarios),5.15
19262,1,4.4,344,35 - 50 min,Gratis(nuevos usuarios),5.02
19263,1,4.6,121,35 - 50 min,Gratis(nuevos usuarios),4.99
19264,1,4.5,526,35 - 50 min,Gratis(nuevos usuarios),4.93
19265,1,4.2,500,36 - 51 min,Gratis(nuevos usuarios),5.33
19266,1,4.2,329,42 - 57 min,Gratis(nuevos usuarios),5.24
19267,1,4.5,593,35 - 50 min,Gratis(nuevos usuarios),4.93
19268,1,4.5,227,35 - 50 min,Gratis(nuevos usuarios),5.0
19269,1,4.0,383,35 - 50 min,Gratis(nuevos usuarios),5.03
19270,1,4.2,372,35 - 50 min,Gratis(nuevos usuarios),4.97
19271,1,4.4,437,35 - 50 min,Gratis(nuevos usuarios),4.98
19272,1,4.4,323,35 - 50 min,Gratis(nuevos usuarios),5.04
19273,1,4.3,427,32 - 47 min,Gratis(nuevos usuarios),5.36
19274,1,4.2,369,49 - 64 min,Gratis(nuevos usuarios),5.4
19275,0,0.0,0,No específicado,No específicado,5.21
19276,1,4.3,278,35 - 50 min,Gratis(nuevos usuarios),4.93
19277,1,4.5,173,35 - 50 min,Gratis(nuevos usuarios),4.99
19278,1,4.4,544,35 - 50 min,Gratis(nuevos usuarios),5.28
19279,1,4.4,458,35 - 50 min,Gratis(nuevos usuarios),5.08
19280,1,4.4,353,35 - 50 min,Gratis(nuevos usuarios),4.97
19281,1,4.6,217,35 - 50 min,Gratis(nuevos usuarios),4.98
19282,1,4.6,510,35 - 50 min,Gratis(nuevos usuarios),5.02
19283,1,4.4,270,35 - 50 min,Gratis(nuevos usuarios),4.78
19284,1,4.6,286,35 - 50 min,Gratis(nuevos usuarios),5.12
19285,1,4.6,424,35 - 50 min,Gratis(nuevos usuarios),5.03
19286,1,4.0,136,35 - 50 min,Gratis(nuevos usuarios),5.07
19287,1,4.3,542,35 - 50 min,Gratis(nuevos usuarios),4.99
19288,1,4.4,480,47 - 62 min,Gratis(nuevos usuarios),4.97
19289,1,4.6,830,35 - 50 min,Gratis(nuevos usuarios),4.83
19290,1,4.0,680,49 - 64 min,Gratis(nuevos usuarios),5.32
19291,1,4.1,529,35 - 50 min,Gratis(nuevos usuarios),4.99
19292,0,0.0,0,No específicado,No específicado,5.01
19293,0,0.0,0,No específicado,No específicado,4.93
19294,1,4.6,136,35 - 50 min,Gratis(nuevos usuarios),5.02
19295,1,4.5,471,35 - 50 min,Gratis(nuevos usuarios),4.99
19296,1,4.6,42,35 - 50 min,Gratis(nuevos usuarios),3.24
19297,1,4.9,39,35 - 50 min,Gratis(nuevos usuarios),3.49
19298,1,4.7,40,35 - 50 min,Gratis(nuevos usuarios),3.14
19299,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.17
19300,1,4.5,30,35 - 50 min,Gratis(nuevos usuarios),3.59
19301,0,0.0,0,No específicado,No específicado,4.97
19302,1,4.8,41,35 - 50 min,Gratis(nuevos usuarios),7.37
19303,1,4.2,191,36 - 51 min,Gratis(nuevos usuarios),4.76
19304,1,4.4,83,35 - 50 min,Gratis(nuevos usuarios),4.83
19305,1,4.2,157,35 - 50 min,Gratis(nuevos usuarios),4.81
19306,1,4.5,72,35 - 50 min,Gratis(nuevos usuarios),4.6
19307,0,0.0,0,No específicado,No específicado,5.24
19308,1,4.5,151,35 - 50 min,Gratis(nuevos usuarios),4.93
19309,1,4.3,148,35 - 50 min,Gratis(nuevos usuarios),4.61
19310,1,4.3,139,35 - 50 min,Gratis(nuevos usuarios),4.58
19311,1,4.7,208,35 - 50 min,Gratis(nuevos usuarios),4.78
19312,1,4.0,222,35 - 50 min,Gratis(nuevos usuarios),6.56
19313,1,3.9,283,35 - 50 min,Gratis(nuevos usuarios),6.49
19314,1,4.5,45,35 - 50 min,Gratis(nuevos usuarios),4.55
19315,1,4.2,82,35 - 50 min,Gratis(nuevos usuarios),4.55
19316,0,4.6,43,No específicado,Gratis(nuevos usuarios),6.02
19317,0,4.5,91,No específicado,Gratis(nuevos usuarios),7.94
19318,1,4.4,276,35 - 50 min,Gratis(nuevos usuarios),3.12
19319,1,4.2,221,35 - 50 min,Gratis(nuevos usuarios),6.5
19320,1,4.4,308,32 - 47 min,Gratis(nuevos usuarios),6.58
19321,1,4.6,655,35 - 50 min,Gratis(nuevos usuarios),6.5
19322,1,4.5,1400,35 - 50 min,Gratis(nuevos usuarios),6.5
19323,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.54
19324,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.54
19325,1,4.4,1093,35 - 50 min,Gratis(nuevos usuarios),6.5
19326,1,4.3,706,34 - 49 min,Gratis(nuevos usuarios),6.5
19327,1,4.4,867,35 - 50 min,Gratis(nuevos usuarios),6.5
19328,1,4.5,543,35 - 50 min,Gratis(nuevos usuarios),6.5
19329,1,4.6,1475,35 - 50 min,Gratis(nuevos usuarios),6.5
19330,1,4.5,710,35 - 50 min,Gratis(nuevos usuarios),6.5
19331,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.54
19332,1,4.5,410,35 - 50 min,Gratis(nuevos usuarios),6.5
19333,1,3.9,198,49 - 64 min,Gratis(nuevos usuarios),6.58
19334,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.54
19335,1,4.6,475,35 - 50 min,Gratis(nuevos usuarios),6.5
19336,1,4.6,1214,35 - 50 min,Gratis(nuevos usuarios),6.5
19337,0,0.0,0,No específicado,No específicado,6.58
19338,1,4.4,734,35 - 50 min,Gratis(nuevos usuarios),6.5
19339,0,0.0,0,No específicado,No específicado,6.5
19340,1,4.5,253,35 - 50 min,Gratis(nuevos usuarios),6.5
19341,1,4.5,486,35 - 50 min,Gratis(nuevos usuarios),6.5
19342,1,4.7,1274,35 - 50 min,Gratis(nuevos usuarios),6.59
19343,1,4.6,1992,35 - 50 min,Gratis(nuevos usuarios),6.5
19344,1,4.6,406,35 - 50 min,Gratis(nuevos usuarios),6.59
19345,1,4.3,356,35 - 50 min,Gratis(nuevos usuarios),6.59
19346,1,4.7,1066,35 - 50 min,Gratis(nuevos usuarios),6.5
19347,1,4.5,690,35 - 50 min,Gratis(nuevos usuarios),6.5
19348,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.54
19349,1,4.6,1582,35 - 50 min,Gratis(nuevos usuarios),6.5
19350,1,4.4,296,35 - 50 min,Gratis(nuevos usuarios),6.5
19351,1,4.6,882,35 - 50 min,Gratis(nuevos usuarios),6.5
19352,1,4.5,441,35 - 50 min,Gratis(nuevos usuarios),6.5
19353,1,4.5,548,35 - 50 min,Gratis(nuevos usuarios),6.5
19354,1,4.6,484,35 - 50 min,Gratis(nuevos usuarios),6.5
19355,1,4.6,586,35 - 50 min,Gratis(nuevos usuarios),6.5
19356,1,4.4,319,31 - 46 min,Gratis(nuevos usuarios),6.5
19357,1,4.3,1271,35 - 50 min,Gratis(nuevos usuarios),6.5
19358,1,4.5,503,35 - 50 min,Gratis(nuevos usuarios),6.5
19359,1,4.5,739,35 - 50 min,Gratis(nuevos usuarios),6.5
19360,1,4.4,925,29 - 44 min,Gratis(nuevos usuarios),6.58
19361,1,4.6,980,35 - 50 min,Gratis(nuevos usuarios),6.5
19362,1,4.5,190,35 - 50 min,Gratis(nuevos usuarios),6.5
19363,1,4.4,620,35 - 50 min,Gratis(nuevos usuarios),6.5
19364,1,4.5,1038,35 - 50 min,Gratis(nuevos usuarios),6.5
19365,1,4.5,1590,35 - 50 min,Gratis(nuevos usuarios),6.5
19366,1,4.5,765,35 - 50 min,Gratis(nuevos usuarios),6.5
19367,1,4.4,1075,35 - 50 min,Gratis(nuevos usuarios),6.5
19368,0,0.0,0,No específicado,No específicado,6.57
19369,1,4.6,496,35 - 50 min,Gratis(nuevos usuarios),6.5
19370,1,4.4,730,35 - 50 min,Gratis(nuevos usuarios),6.5
19371,1,4.6,1133,35 - 50 min,Gratis(nuevos usuarios),6.5
19372,1,4.3,267,35 - 50 min,Gratis(nuevos usuarios),6.5
19373,1,4.6,175,35 - 50 min,Gratis(nuevos usuarios),6.5
19374,1,4.4,886,35 - 50 min,Gratis(nuevos usuarios),6.5
19375,1,4.4,571,35 - 50 min,Gratis(nuevos usuarios),6.5
19376,0,0.0,0,No específicado,No específicado,6.54
19377,1,4.5,651,35 - 50 min,Gratis(nuevos usuarios),6.5
19378,1,4.6,1042,35 - 50 min,Gratis(nuevos usuarios),6.59
19379,1,4.4,873,35 - 50 min,Gratis(nuevos usuarios),6.5
19380,1,4.0,86,35 - 50 min,Gratis(nuevos usuarios),6.5
19381,1,4.2,444,35 - 50 min,Gratis(nuevos usuarios),6.5
19382,1,4.5,625,35 - 50 min,Gratis(nuevos usuarios),6.5
19383,1,4.4,517,32 - 47 min,Gratis(nuevos usuarios),6.59
19384,1,4.2,459,40 - 55 min,Gratis(nuevos usuarios),6.58
19385,1,4.6,440,35 - 50 min,Gratis(nuevos usuarios),6.5
19386,1,4.3,815,35 - 50 min,Gratis(nuevos usuarios),6.5
19387,1,3.9,329,35 - 50 min,Gratis(nuevos usuarios),6.5
19388,1,4.3,683,35 - 45 min,Gratis(nuevos usuarios),6.58
19389,1,4.5,468,35 - 50 min,Gratis(nuevos usuarios),6.58
19390,1,4.5,1581,35 - 50 min,Gratis(nuevos usuarios),6.5
19391,1,4.4,1152,35 - 50 min,Gratis(nuevos usuarios),6.5
19392,1,4.1,251,38 - 53 min,Gratis(nuevos usuarios),6.62
19393,1,4.4,778,35 - 50 min,Gratis(nuevos usuarios),6.5
19394,1,4.5,650,35 - 50 min,Gratis(nuevos usuarios),6.5
19395,1,4.4,615,35 - 50 min,Gratis(nuevos usuarios),6.5
19396,1,4.6,413,35 - 50 min,Gratis(nuevos usuarios),6.5
19397,1,4.6,709,35 - 50 min,Gratis(nuevos usuarios),6.5
19398,1,4.5,1139,35 - 50 min,Gratis(nuevos usuarios),6.5
19399,1,4.5,274,35 - 50 min,Gratis(nuevos usuarios),6.5
19400,1,4.4,525,35 - 50 min,Gratis(nuevos usuarios),6.5
19401,1,4.4,1091,35 - 50 min,Gratis(nuevos usuarios),6.5
19402,1,4.6,2191,35 - 50 min,Gratis(nuevos usuarios),6.5
19403,1,4.6,916,35 - 50 min,Gratis(nuevos usuarios),6.5
19404,1,4.4,416,35 - 50 min,Gratis(nuevos usuarios),6.5
19405,1,4.4,496,27 - 42 min,Gratis(nuevos usuarios),6.58
19406,1,4.6,881,35 - 50 min,Gratis(nuevos usuarios),6.5
19407,1,4.6,934,35 - 50 min,Gratis(nuevos usuarios),6.5
19408,1,4.5,361,28 - 43 min,Gratis(nuevos usuarios),6.58
19409,1,4.6,635,35 - 50 min,Gratis(nuevos usuarios),6.5
19410,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.54
19411,1,4.6,1154,35 - 50 min,Gratis(nuevos usuarios),6.5
19412,1,4.5,407,35 - 50 min,Gratis(nuevos usuarios),6.5
19413,1,4.4,574,45 - 60 min,Gratis(nuevos usuarios),6.5
19414,1,4.6,1069,35 - 50 min,Gratis(nuevos usuarios),6.5
19415,1,4.6,1091,35 - 50 min,Gratis(nuevos usuarios),6.5
19416,1,4.4,271,35 - 50 min,Gratis(nuevos usuarios),6.5
19417,1,4.6,1052,35 - 50 min,Gratis(nuevos usuarios),6.5
19418,1,4.7,407,35 - 50 min,Gratis(nuevos usuarios),6.5
19419,1,4.4,1085,35 - 50 min,Gratis(nuevos usuarios),6.47
19420,1,4.5,1316,35 - 50 min,Gratis(nuevos usuarios),6.5
19421,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.52
19422,1,4.7,949,35 - 50 min,Gratis(nuevos usuarios),6.5
19423,1,4.3,579,23 - 38 min,Gratis(nuevos usuarios),6.58
19424,1,4.7,942,35 - 50 min,Gratis(nuevos usuarios),6.5
19425,1,4.4,1374,35 - 50 min,Gratis(nuevos usuarios),6.5
19426,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.54
19427,1,4.4,1092,35 - 50 min,Gratis(nuevos usuarios),6.5
19428,1,4.5,792,35 - 50 min,Gratis(nuevos usuarios),6.5
19429,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.54
19430,1,4.6,845,35 - 50 min,Gratis(nuevos usuarios),6.5
19431,1,4.0,357,34 - 49 min,Gratis(nuevos usuarios),6.5
19432,1,4.4,1433,35 - 50 min,Gratis(nuevos usuarios),6.5
19433,1,4.5,751,35 - 50 min,Gratis(nuevos usuarios),6.5
19434,1,4.2,837,21 - 36 min,Gratis(nuevos usuarios),6.58
19435,1,4.5,610,35 - 50 min,Gratis(nuevos usuarios),6.5
19436,1,4.5,488,35 - 50 min,Gratis(nuevos usuarios),6.5
19437,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.54
19438,1,4.3,504,35 - 50 min,Gratis(nuevos usuarios),6.5
19439,1,4.5,1324,35 - 50 min,Gratis(nuevos usuarios),6.5
19440,1,4.4,662,35 - 50 min,Gratis(nuevos usuarios),6.5
19441,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19442,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19443,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19444,0,0.0,0,No específicado,No específicado,6.5
19445,0,0.0,0,32 - 47 min,Gratis(nuevos usuarios),3.59
19446,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19447,1,4.4,110,35 - 50 min,Gratis(nuevos usuarios),3.05
19448,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.16
19449,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19450,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19451,1,4.5,28,35 - 50 min,Gratis(nuevos usuarios),3.05
19452,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19453,0,0.0,0,36 - 51 min,Gratis(nuevos usuarios),3.59
19454,0,0.0,0,63 - 78 min,Gratis(nuevos usuarios),3.59
19455,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19456,1,4.5,27,35 - 50 min,Gratis(nuevos usuarios),3.05
19457,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19458,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19459,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19460,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19461,0,0.0,0,39 - 54 min,Gratis(nuevos usuarios),3.59
19462,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19463,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19464,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19465,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19466,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19467,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19468,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19469,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19470,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19471,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19472,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19473,0,0.0,0,No específicado,No específicado,3.05
19474,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19475,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19476,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19477,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19478,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19479,0,0.0,0,No específicado,No específicado,3.05
19480,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19481,0,0.0,0,49 - 64 min,Gratis(nuevos usuarios),3.59
19482,0,0.0,0,No específicado,No específicado,3.05
19483,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19484,0,0.0,0,No específicado,No específicado,3.05
19485,1,4.7,36,35 - 50 min,Gratis(nuevos usuarios),3.05
19486,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19487,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.05
19488,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.1
19489,0,0.0,0,32 - 47 min,Gratis(nuevos usuarios),3.59
19490,0,0.0,0,26 - 41 min,Gratis(nuevos usuarios),3.71
19491,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.71
19492,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.71
19493,0,0.0,0,No específicado,No específicado,3.05
19494,0,0.0,0,28 - 43 min,Gratis(nuevos usuarios),3.71
19495,1,4.4,284,35 - 50 min,Gratis(nuevos usuarios),5.19
19496,0,0.0,0,No específicado,No específicado,3.05
19497,1,4.2,62,35 - 50 min,Gratis(nuevos usuarios),4.44
19498,1,3.8,35,35 - 50 min,Gratis(nuevos usuarios),5.49
19499,1,4.7,266,35 - 50 min,Gratis(nuevos usuarios),2.56
19500,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.22
19501,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.23
19502,0,0.0,0,No específicado,No específicado,3.05
19503,0,0.0,0,No específicado,Gratis(nuevos usuarios),2.93
19504,1,4.1,41,35 - 50 min,Gratis(nuevos usuarios),6.1
