id_cadena,nombre_cadena,url_cadena,id_pais
251,Dandy,https://www.rappi.com.ar/restaurantes/delivery/5699-dandy,0
252,Don Mauro,https://www.rappi.com.ar/restaurantes/delivery/5802-don-mauro,0
253,Dolas,https://www.rappi.com.ar/restaurantes/delivery/6271-dolas,0
254,Doña Tota,https://www.rappi.com.ar/restaurantes/delivery/6770-dona-tota,0
255,Don Boedo,https://www.rappi.com.ar/restaurantes/delivery/6956-don-boedo,0
256,Donatella,https://www.rappi.com.ar/restaurantes/delivery/7266-donatella,0
257,Del Campillo Fiambres & Vinos,https://www.rappi.com.ar/restaurantes/delivery/7313-del-campillo-fiambres-vinos,0
258,Di Pâle,https://www.rappi.com.ar/restaurantes/delivery/7472-di-pale,0
259,Diechi Helados,https://www.rappi.com.ar/restaurantes/delivery/7685-diechi-helados,0
260,Dalone Rock,https://www.rappi.com.ar/restaurantes/delivery/7726-dalone-rock,0
261,Don Antonio,https://www.rappi.com.ar/restaurantes/delivery/7898-don-antonio,0
262,Don Juan Pizzería,https://www.rappi.com.ar/restaurantes/delivery/7929-don-juan-pizzeria,0
263,Deli Club,https://www.rappi.com.ar/restaurantes/delivery/8061-deli-club,0
264,Dina Medialunas,https://www.rappi.com.ar/restaurantes/delivery/8284-dina-medialunas,0
265,Del Fino Dulce,https://www.rappi.com.ar/restaurantes/delivery/8343-del-fino-dulce,0
266,Deltoro Burgers,https://www.rappi.com.ar/restaurantes/delivery/8347-deltoro-burgers,0
267,De los Frutos,https://www.rappi.com.ar/restaurantes/delivery/8454-de-los-frutos,0
268,Donato Pizzas y Empanadas,https://www.rappi.com.ar/restaurantes/delivery/8494-donato-pizzas-y-empanadas,0
269,Doña Rosita,https://www.rappi.com.ar/restaurantes/delivery/9366-dona-rosita,0
270,D Errico,https://www.rappi.com.ar/restaurantes/delivery/9398-d-errico,0
271,Dime Burger,https://www.rappi.com.ar/restaurantes/delivery/9499-dime-burger,0
272,Dakota Resto Bar,https://www.rappi.com.ar/restaurantes/delivery/10577-dakota-resto-bar,0
273,Don Mateo,https://www.rappi.com.ar/restaurantes/delivery/11212-don-mateo,0
274,Diletto,https://www.rappi.com.ar/restaurantes/delivery/11291-diletto,0
275,Della Palma,https://www.rappi.com.ar/restaurantes/delivery/11429-della-palma,0
276,Dolci Baires,https://www.rappi.com.ar/restaurantes/delivery/11579-dolci-baires,0
277,Dalla Grazia Pastas Artesanales,https://www.rappi.com.ar/restaurantes/delivery/11857-dalla-grazia-pastas-artesanales,0
278,Davinci,https://www.rappi.com.ar/restaurantes/delivery/11931-davinci,0
279,Dorius Sushi & Wok,https://www.rappi.com.ar/restaurantes/delivery/12241-dorius-sushi-wok,0
280,Deleyte Pizza,https://www.rappi.com.ar/restaurantes/delivery/12692-deleyte-pizza,0
281,Daikon Sushi,https://www.rappi.com.ar/restaurantes/delivery/13381-daikon-sushi,0
282,Dolce Piacere Gelato,https://www.rappi.com.ar/restaurantes/delivery/13671-dolce-piacere-gelato,0
283,Doc Café,https://www.rappi.com.ar/restaurantes/delivery/13777-doc-cafe,0
284,D'Lucas Gourmet,https://www.rappi.com.ar/restaurantes/delivery/13974-d-lucas-gourmet,0
285,Deniro Hamburguesería,https://www.rappi.com.ar/restaurantes/delivery/14295-deniro-hamburgueseria,0
286,Don Diego Parrilla,https://www.rappi.com.ar/restaurantes/delivery/14975-don-diego-parrilla,0
287,Down Town Matías,https://www.rappi.com.ar/restaurantes/delivery/15384-down-town-matias,0
288,DOC Bar de Vinos,https://www.rappi.com.ar/restaurantes/delivery/15652-doc-bar-de-vinos,0
289,DOMS,https://www.rappi.com.ar/restaurantes/delivery/15958-doms,0
290,Demitasse,https://www.rappi.com.ar/restaurantes/delivery/16050-demitasse,0
291,Doppio Caffe Specialita,https://www.rappi.com.ar/restaurantes/delivery/16104-doppio-caffe-specialita,0
292,Doña Cocina,https://www.rappi.com.ar/restaurantes/delivery/16202-dona-cocina,0
293,Don Antonio Helados,https://www.rappi.com.ar/restaurantes/delivery/16623-don-antonio-helados,0
